TRAVEL_ID,VISIT_AREA_NM,GUNGU,ROAD_NM_ADDR,LOTNO_ADDR,LONGITUDE,LATITUDE,VISIT_AREA_TYPE_CD,VISIT_CHC_REASON_CD,REVISIT_YN,REVISIT_INTENTION,RCMDTN_INTENTION,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STATUS_ACCOMPANY,DGSTFN
326,서울식물원,강서구,서울 강서구 마곡동로 161,서울 강서구 마곡동 727-256,126.835037,37.569396,테마시설,지명도/명소/핫플레이스,Y,5.0,5.0,여,30~40,3,2,1,2,1,3,혼자,5.0
887,광화문,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-58,126.976861,37.575969,자연,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,1,1,1,1,3,3,혼자,5.0
1001,레트로카페트레이더,서초구,서울 서초구 효령로 316-1,서울 서초구 서초동 1443-5,127.018973,37.485437,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,1,1,1,1,2,연인,1.0
630,오픈원,종로구,서울 종로구 계동길 33-2,서울 종로구 계동 104-1,126.986562,37.578908,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,남,10~20,3,1,3,1,3,1,혼자,3.0
729,명동교자 본점,중구,서울 중구 명동10길 29,서울 중구 명동2가 25-36,126.985614,37.562555,음식점/카페,지명도/명소/핫플레이스,Y,2.0,2.0,남,30~40,1,1,1,1,1,1,가족,2.0
197,팀호완 삼성점,강남구,서울 강남구 봉은사로86길 30,서울 강남구 삼성동 148-15,127.056848,37.511427,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,2,1,2,1,3,1,연인,4.0
423,오복수산 연남점,마포구,서울 마포구 성미산로 190-4,서울 마포구 연남동 228-2,126.92605,37.562844,음식점/카페,지인 추천이 있어서,N,4.0,4.0,여,10~20,1,1,1,2,3,3,연인,4.0
944,폰트커피 문래점,영등포구,서울 영등포구 경인로77가길 6,서울 영등포구 문래동2가 33-4,126.89257,37.512249,음식점/카페,지명도/명소/핫플레이스,N,3.0,4.0,여,10~20,3,1,3,3,1,3,친구,4.0
637,할리스 대명거리점,종로구,서울 종로구 대명길 6,서울 종로구 명륜2가 24-5,127.001114,37.583742,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,남,10~20,3,3,1,3,3,2,연인,5.0
522,전설의사발떡볶이,성북구,서울 성북구 정릉로6길 45,서울 성북구 정릉동 957-17,126.994102,37.610306,음식점/카페,과거 경험이 좋아서,Y,3.0,3.0,남,10~20,3,2,3,2,3,3,혼자,4.0
287,부부식당,종로구,서울 종로구 동숭길 43,서울 종로구 동숭동 1-152,127.004302,37.580213,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,3,1,3,3,3,1,혼자,5.0
1009,포레나노원아파트,노원구,서울 노원구 노원로38길 76,서울 노원구 상계동 680,127.062301,37.663977,문화시설,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,3,1,2,2,3,3,가족,5.0
559,북촌한옥마을,종로구,서울 종로구 북촌로11길 49,서울 종로구 가회동 31-31,126.983385,37.582919,자연,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,1,1,1,3,3,3,가족,4.0
792,신세계백화점 본점,중구,서울 중구 소공로 63,서울 중구 충무로1가 52-5,126.98109,37.560948,쇼핑,지명도/명소/핫플레이스,N,4.0,4.0,남,10~20,3,1,1,1,1,2,혼자,4.0
72,흥인지문,종로구,서울 종로구 종로 288,서울 종로구 종로6가 69,127.009572,37.571142,역사/유적지,기타,N,5.0,5.0,여,30~40,1,1,1,1,2,2,친구,5.0
712,반포한강공원,서초구,서울 서초구 신반포로11길 40,서울 서초구 반포2동 115-5,126.99463,37.509701,자연,지명도/명소/핫플레이스,Y,5.0,5.0,여,10~20,2,1,3,3,1,3,연인,5.0
295,홍대앞걷고싶은거리,마포구,,서울 마포구 서교동 348-40,126.924264,37.555941,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,1,1,3,1,3,연인,4.0
651,잠실역지하상가,송파구,서울 송파구 올림픽로 지하 265,서울 송파구 신천동 27,127.100392,37.513316,레저/스포츠,가기 편해서/교통이 좋아서,Y,3.0,3.0,남,10~20,1,3,1,3,3,1,가족,3.0
867,열린송현녹지광장,종로구,,서울 종로구 송현동 48-9,126.981715,37.576568,자연,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,1,1,1,1,3,가족,4.0
408,블루보틀 한남 카페,용산구,서울 용산구 한남대로 91,서울 용산구 한남동 829,127.003977,37.537201,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,남,10~20,2,1,1,1,3,1,혼자,5.0
238,시간의조각 계절,마포구,서울 마포구 양화로 188,서울 마포구 동교동 190-1,126.926109,37.558177,문화시설,가기 편해서/교통이 좋아서,N,1.0,2.0,여,10~20,3,1,3,3,3,3,연인,3.0
45,그랜드워커힐서울 르파사쥬,광진구,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,127.110828,37.555213,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,1,1,1,2,1,혼자,4.0
166,맥도날드 노량진점,동작구,서울 동작구 노량진로 158,서울 동작구 노량진동 100-1,126.943558,37.513518,음식점/카페,과거 경험이 좋아서,N,3.0,3.0,남,30~40,2,1,2,3,1,3,연인,4.0
428,한국의집 롯데월드몰점,송파구,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.103485,37.513766,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,남,10~20,2,2,2,2,2,2,연인,5.0
355,긴자바이린 종로점,종로구,서울 종로구 율곡로1길 37,서울 종로구 사간동 93,126.980483,37.577624,쇼핑,지명도/명소/핫플레이스,N,2.0,2.0,남,30~40,2,3,2,3,1,1,가족,3.0
10,부탄츄,송파구,서울 송파구 올림픽로 300,서울 송파구 신천동 29,127.104093,37.513706,음식점/카페,가기 편해서/교통이 좋아서,N,2.0,2.0,여,10~20,3,1,3,3,3,3,연인,3.0
246,투썸플레이스 명동L7점,중구,서울 중구 퇴계로 137,서울 중구 충무로2가 62-12,126.986973,37.561401,음식점/카페,과거 경험이 좋아서,N,4.0,4.0,여,30~40,1,1,2,2,1,2,혼자,4.0
659,충무아트센터 대극장,중구,서울 중구 퇴계로 387,서울 중구 흥인동 131,127.01481,37.566027,문화시설,과거 경험이 좋아서,Y,5.0,5.0,여,10~20,3,1,3,1,1,3,혼자,5.0
1010,서대문 자연사박물관,서대문구,서울 서대문구 연희로32길 51,서울 서대문구 연희동 141-52,126.937732,37.576712,역사/유적지,지명도/명소/핫플레이스,N,4.0,4.0,남,30~40,2,1,1,1,1,1,가족,4.0
989,스핀볼링센터 가든5점,송파구,서울 송파구 충민로 52,서울 송파구 문정동 632,127.122666,37.477702,레저/스포츠,가기 편해서/교통이 좋아서,N,2.0,2.0,여,30~40,1,1,3,2,3,3,연인,3.0
416,그랑핸드 소격,종로구,서울 종로구 율곡로3길 69,서울 종로구 소격동 154,126.982034,37.578655,쇼핑,지인 추천이 있어서,N,3.0,5.0,여,10~20,1,1,3,1,1,1,혼자,4.0
128,난포,성동구,서울 성동구 서울숲4길 18-8,서울 성동구 성수동1가 668-79,127.042684,37.547017,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,1,2,3,3,연인,5.0
755,리슨,마포구,서울 마포구 독막로8길 7,서울 마포구 합정동 354-17,126.918374,37.547515,음식점/카페,지인 추천이 있어서,N,4.0,4.0,남,10~20,1,1,3,2,3,3,혼자,4.0
205,경의선숲길공원,용산구,,서울 용산구 용문동,126.959307,37.539395,자연,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,3,1,2,3,1,연인,5.0
489,스타필드 코엑스몰,강남구,서울 강남구 영동대로 513,서울 강남구 삼성동 159-9,127.059777,37.511318,쇼핑,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,1,1,2,3,2,연인,5.0
745,청와대 본관,종로구,서울 종로구 청와대로 1,서울 종로구 세종로 1,126.974854,37.586573,자연,지명도/명소/핫플레이스,N,3.0,5.0,남,30~40,2,1,2,2,1,3,가족,5.0
163,쿠라우니,강남구,서울 강남구 강남대로156길 39,서울 강남구 신사동 517-31,127.022081,37.519026,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,남,30~40,2,1,1,2,1,3,혼자,3.0
616,열린송현녹지광장,종로구,,서울 종로구 송현동 48-9,126.981715,37.576568,자연,과거 경험이 좋아서,N,4.0,4.0,여,10~20,2,1,1,1,3,2,혼자,4.0
132,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,지명도/명소/핫플레이스,N,5.0,5.0,남,30~40,1,2,2,1,1,1,가족,5.0
720,훠궈나라 대학로본점,종로구,서울 종로구 창경궁로 242,서울 종로구 명륜2가 187,126.999185,37.582934,음식점/카페,가성비가 좋아서,N,5.0,5.0,남,30~40,3,2,1,2,3,3,친구,5.0
1011,덕수궁돌담길,중구,서울 중구 세종대로 지하 101,서울 중구 정동 5-1,126.975665,37.564977,테마시설,과거 경험이 좋아서,N,4.0,4.0,여,50대 이상,1,1,1,1,3,1,가족,4.0
505,북한산둘레길 1구간소나무숲길,강북구,서울 강북구 삼양로159길 60-7,서울 강북구 우이동 산 40-1,127.009021,37.658889,자연,과거 경험이 좋아서,N,1.0,1.0,여,30~40,1,1,1,3,3,3,연인,1.0
226,조계사,종로구,서울 종로구 우정국로 55,서울 종로구 수송동 44,126.981856,37.573959,역사/유적지,지인 추천이 있어서,N,4.0,5.0,여,50대 이상,2,1,1,2,2,3,혼자,4.0
51,동대문디자인플라자,중구,서울 중구 을지로 281,서울 중구 을지로7가 2-1,127.009911,37.567184,문화시설,과거 경험이 좋아서,Y,4.0,4.0,여,10~20,3,1,3,3,1,1,혼자,4.0
648,마로니에공원,종로구,서울 종로구 대학로 104,서울 종로구 동숭동 1-124,127.002826,37.580289,자연,지명도/명소/핫플레이스,N,4.0,4.0,남,10~20,2,1,3,3,1,3,연인,4.0
131,경춘철교,노원구,,서울 노원구 월계동,127.064288,37.630788,자연,지명도/명소/핫플레이스,N,4.0,4.0,남,50대 이상,3,3,3,3,3,3,혼자,4.0
769,명동거리,중구,,서울 중구 명동2가,126.984901,37.562077,쇼핑,과거 경험이 좋아서,N,3.0,2.0,여,30~40,2,1,1,3,3,1,친구,3.0
741,삼청동수제비,종로구,서울 종로구 삼청로 101-1,서울 종로구 삼청동 102-2,126.981971,37.584598,음식점/카페,지명도/명소/핫플레이스,N,4.0,4.0,여,30~40,1,1,2,3,2,3,혼자,4.0
295,광화문,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-58,126.976861,37.575969,역사/유적지,과거 경험이 좋아서,Y,4.0,5.0,남,10~20,2,1,1,3,1,3,연인,4.0
470,리얼월드 성수,성동구,서울 성동구 연무장13길 8,서울 성동구 성수동2가 271-5,127.058409,37.542178,테마시설,지명도/명소/핫플레이스,N,1.0,3.0,여,10~20,1,1,3,1,1,3,연인,4.0
772,마호가니 타임스퀘어점,영등포구,서울 영등포구 영중로 15,서울 영등포구 영등포동4가 442,126.903341,37.517075,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,2,1,1,1,1,1,혼자,5.0
215,도산근린공원,강남구,서울 강남구 도산대로45길 20,서울 강남구 신사동 649-9,127.035288,37.524558,자연,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,3,3,1,1,3,가족,4.0
279,불고기 랩 9222,종로구,서울 종로구 삼일대로28길 28,서울 종로구 익선동 137-6,126.989253,37.573888,테마시설,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,3,1,3,1,1,3,연인,5.0
903,종로고집,종로구,서울 종로구 돈화문로5가길 37,서울 종로구 돈의동 103,126.991216,37.572428,음식점/카페,기타,N,1.0,3.0,여,10~20,2,1,3,3,3,3,혼자,5.0
117,반포대교 달빛무지개분수,서초구,제주특별자치도 서귀포시 표선면 민속해안로 537,서울 서초구 반포동,126.998407,37.512645,문화시설,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,1,3,2,1,1,3,혼자,5.0
869,문화실험공간 호수,송파구,서울 송파구 송파나루길 256,서울 송파구 잠실동 47,127.10111,37.510273,문화시설,지명도/명소/핫플레이스,N,2.0,5.0,여,10~20,3,1,3,1,3,3,연인,5.0
666,덕수궁,중구,서울 중구 세종대로 99,서울 중구 정동 5-1,126.974895,37.565564,역사/유적지,기타,N,5.0,5.0,남,30~40,3,3,1,3,3,1,연인,5.0
481,12체어,용산구,서울 용산구 보광로59길 36,서울 용산구 이태원동 66-2,126.992001,37.533948,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,30~40,2,2,2,1,1,1,혼자,5.0
409,동대문종합시장,종로구,서울 종로구 종로 266,서울 종로구 종로6가 270-3,127.007618,37.570421,쇼핑,과거 경험이 좋아서,Y,4.0,4.0,여,30~40,3,3,3,2,3,2,연인,4.0
664,독립문,서대문구,서울 서대문구 통일로 251,서울 서대문구 현저동 101,126.959543,37.57245,역사/유적지,가기 편해서/교통이 좋아서,N,3.0,4.0,남,10~20,1,1,3,1,3,1,연인,4.0
74,호우섬 더현대서울점,영등포구,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,126.928316,37.525785,음식점/카페,지명도/명소/핫플레이스,N,2.0,2.0,남,10~20,3,1,3,3,3,3,혼자,3.0
101,멘야하나비 신사점,서초구,서울 서초구 강남대로101안길 18-1,서울 서초구 잠원동 10-44,127.017596,37.516248,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,2,2,1,3,1,혼자,3.0
475,석촌호수 동호,송파구,서울 송파구 송파나루길 166,서울 송파구 신천동 32,127.1059,37.511621,문화시설,지명도/명소/핫플레이스,Y,3.0,4.0,여,10~20,1,1,1,3,3,3,연인,4.0
31,카페혜화동,종로구,서울 종로구 창경궁로26길 40,서울 종로구 명륜4가 145,126.999914,37.581903,음식점/카페,지명도/명소/핫플레이스,N,5.0,5.0,남,10~20,2,1,3,2,1,2,혼자,5.0
375,하늘공원,마포구,서울 마포구 하늘공원로 95,서울 마포구 상암동 481-72,126.886884,37.56854,자연,과거 경험이 좋아서,Y,4.0,5.0,여,30~40,3,3,1,3,1,3,연인,5.0
780,천주교서울대교구 주교좌 명동대성당,중구,서울 중구 명동길 74,서울 중구 명동2가 1-1,126.987356,37.563185,역사/유적지,기타,Y,5.0,5.0,여,30~40,1,2,2,2,3,1,가족,5.0
361,IFC몰,영등포구,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,126.925956,37.525067,쇼핑,지명도/명소/핫플레이스,Y,3.0,3.0,남,10~20,2,1,2,1,3,1,혼자,3.0
760,갸우뚱,종로구,서울 종로구 대학로9길 25,서울 종로구 명륜4가 132,127.000394,37.581583,음식점/카페,과거 경험이 좋아서,N,2.0,3.0,여,10~20,3,1,2,3,3,3,연인,4.0
117,미니스톱 서래나루점,서초구,서울 서초구 올림픽대로 2085-18,서울 서초구 반포동 115-1,126.99318,37.509802,쇼핑,과거 경험이 좋아서,N,3.0,3.0,여,10~20,1,3,2,1,1,3,혼자,4.0
428,석촌호수 동호,송파구,서울 송파구 송파나루길 166,서울 송파구 신천동 32,127.1059,37.511621,문화시설,지명도/명소/핫플레이스,Y,5.0,5.0,남,10~20,2,2,2,2,2,2,연인,5.0
294,Apple 명동,중구,서울 중구 남대문로 84,서울 중구 남대문로2가 9-1,126.982841,37.564681,쇼핑,지인 추천이 있어서,N,5.0,5.0,여,10~20,3,3,1,2,3,2,친구,5.0
249,남산공원,중구,서울 중구 남산공원길 125-54,서울 중구 예장동 산 5-6,126.989317,37.552498,자연,지명도/명소/핫플레이스,N,4.0,5.0,남,30~40,3,1,1,3,3,1,혼자,5.0
205,고시고시,마포구,서울 마포구 동교로38길 33-21,서울 마포구 연남동 384-7,126.92619,37.562102,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,남,30~40,1,3,1,2,3,1,연인,5.0
788,여의도한강공원,영등포구,,서울 영등포구 여의도동 85,126.935129,37.526389,자연,지명도/명소/핫플레이스,N,3.0,3.0,여,10~20,2,1,3,3,1,3,연인,4.0
999,샛강다리,영등포구,서울특별시 영등포구 여의동로 48,서울 영등포구 여의도동,126.918659,37.518733,자연,지명도/명소/핫플레이스,N,5.0,5.0,여,10~20,3,3,2,3,1,3,혼자,5.0
96,김포국제공항 국내선,강서구,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.802866,37.558949,쇼핑,과거 경험이 좋아서,Y,5.0,5.0,남,10~20,3,1,1,1,3,3,혼자,5.0
208,벌툰 종각점,종로구,서울 종로구 종로14길 9,서울 종로구 관철동 6-5,126.987069,37.569653,음식점/카페,기타,N,5.0,5.0,남,10~20,2,1,3,3,1,3,혼자,5.0
312,남산서울타워,용산구,서울특별시 중구 남산공원길 125-72,서울 용산구 용산동2가 산 1-3,126.988217,37.55128,자연,지명도/명소/핫플레이스,Y,5.0,5.0,여,50대 이상,1,3,1,3,3,1,가족,5.0
1012,가락수산회센타,송파구,서울 송파구 양재대로 932 가락동 농수산물도매시장,서울 송파구 가락동 600,127.111504,37.493483,음식점/카페,과거 경험이 좋아서,Y,4.0,4.0,여,30~40,1,1,2,3,1,3,연인,4.0
618,쇼콜라윰,마포구,서울 마포구 와우산로21길 26,서울 마포구 서교동 358-125,126.922558,37.552484,쇼핑,지명도/명소/핫플레이스,N,4.0,5.0,여,10~20,3,1,1,2,3,1,혼자,4.0
284,경복궁,종로구,서울 종로구 사직로 161,서울 종로구 세종로 1-91,126.976897,37.577609,역사/유적지,기타,Y,3.0,3.0,여,10~20,2,1,2,2,1,1,가족,4.0
465,안녕인사동,종로구,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,126.983518,37.574501,쇼핑,과거 경험이 좋아서,N,4.0,5.0,여,50대 이상,1,1,1,1,1,3,가족,4.0
496,아키라백,종로구,서울 종로구 새문안로 97,서울 종로구 당주동 30,126.975423,37.570765,음식점/카페,과거 경험이 좋아서,Y,5.0,5.0,남,30~40,3,2,1,2,3,2,혼자,5.0
600,오레노라멘 합정본점,마포구,서울 마포구 독막로6길 14,서울 마포구 합정동 361-1,126.91732,37.547474,음식점/카페,지인 추천이 있어서,Y,5.0,5.0,여,10~20,2,1,3,3,1,3,혼자,5.0
813,스시산원 궁,종로구,서울 종로구 종로1길 50,서울 종로구 중학동 19,126.979012,37.574726,음식점/카페,지명도/명소/핫플레이스,N,3.0,3.0,여,30~40,1,1,2,2,1,3,친구,4.0
963,오후,성동구,서울 성동구 서울숲2길 44-7,서울 성동구 성수동1가 668-135,127.04334,37.546186,음식점/카페,과거 경험이 좋아서,N,5.0,5.0,남,10~20,3,1,3,1,3,3,연인,5.0
1013,롯데몰 김포공항점,강서구,서울 강서구 하늘길 지하 77,서울 강서구 방화동 886,126.803148,37.563366,쇼핑,과거 경험이 좋아서,Y,4.0,4.0,여,10~20,1,1,3,3,3,3,친구,4.0
793,은평한옥마을,은평구,서울 은평구 연서로50길 7-12,서울 은평구 진관동 127-27,126.939092,37.641486,자연,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,3,3,3,3,1,연인,5.0
520,미도인 종로점,종로구,서울 종로구 종로 51,서울 종로구 공평동 70,126.983636,37.570755,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,10~20,3,2,3,2,3,3,친구,5.0
458,세상마켓,종로구,서울 종로구 대학로8가길 111,서울 종로구 동숭동 1-100,127.003528,37.580974,쇼핑,과거 경험이 좋아서,N,3.0,3.0,여,10~20,3,1,3,1,1,3,가족,3.0
161,잠실종합운동장 올림픽주경기장,송파구,서울 송파구 올림픽로 25,서울 송파구 잠실동 10,127.072789,37.515852,레저/스포츠,지명도/명소/핫플레이스,N,5.0,5.0,여,30~40,3,1,1,3,1,3,혼자,5.0
4,국립현대미술관 서울관,종로구,서울 종로구 삼청로 30,서울 종로구 소격동 165-10,126.980098,37.578627,문화시설,지명도/명소/핫플레이스,Y,4.0,5.0,여,30~40,1,1,1,1,1,3,혼자,5.0
157,소바식당 망원점,마포구,서울 마포구 동교로9길 28,서울 마포구 망원동 378-9,126.91015,37.555149,음식점/카페,지인 추천이 있어서,N,5.0,5.0,여,30~40,3,1,1,3,1,1,혼자,5.0
